source,target,weight
Naziporto,abshavi,1
CorboKenan,edwnyg,1
Inomad000,ManotoNews,1
HOSEINTOUSI49,denegarm,1
habib62,saat3badazzohr,1
whoishelia,gunsnrosesgirl3,1
itashkk,__li_i__,1
patrick_jane77,E_Aria_N,2
MSArcedin,alikarimi_ak8,1
Azzarakhsh,merlin_a_h,1
MOnirdige,zendegi_sepide,1
Arina_avn,ZEDHANT,1
JusterFaanJust,bahare_siah,1
DrugSnapp,SoldierBoy3622,1
persDragonfly,mamadporii,1
Nayere_n_d_81,trace_of_blood,1
AhmadMajedi1359,yousofazizi23,2
Amir60118403,Myrtle320712581,1
zokoir,Pesaresolham,1
Ahsanali365,MohsinZafar888,1
hematqolizadeh,hematqolizadeh,2
reza_ahmadi,verge,1
najafpour399298,Mohamad_Nosoohi,1
MRNOOBODI,famil2r,1
EhsanShariati20,_Beegrey_,1
abdol_lashi,okydesu,1
ADjavadi,Edalat27922299,1
joneidj2,banooo_ma,1
LocallAndia,Raha_B_E_1,1
a_crimson_a,Paeezgozar,1
manakibros,NotShelled,1
amir_honary,Rainmaker1973,1
schachminister,YasDavoudii,1
rahbarusd,Crypt0RedFox,1
ipickatmyskin,MohammadHasanG1,1
ooctaveeee,antiquated_d,1
HamidamReza,ketabshah3,1
boynextdoorir,BOYNEXTDOORNEWS,1
NvershyAsliii,madammadoosa,1
esmaili_21,Kolsum_Azizi,1
m__msz,dianausefi,1
sedmedii,nagm_nagmin,1
PakNeedLoyality,SWORDofISLAM18,1
Mata55226054,HiwaTube,1
PouyaHaaa,_psychonaz,1
Lottieswife,shmzagros,1
Ali40135906,aysanbty,1
Golkhone,parham_ft__,1
Sda_mo,itcraisin,1
mehdiroooh,mohosate,1
cryptoo_dog,ErfanCryptos,1
Daneshnaji2030,AFIntlBrk,1
AmirTak30056,Matinfar2,1
thesobhann,eman619rv,1
SedSia,dehghannejhad,1
sadat0_7,LaLasayeh,1
jafaang,mar_yam_13,1
mohamadi_arch,CleverReza,1
HanieSadat_H,knightpars,2
UnicornDon54125,Mahdi007Aj,1
NimaValiollah,rafuuuuulin9573,1
ModhejiA,ModhejiA,1
kymya98225,AbolfazlMufc,1
traitor1616,soginaartarch,1
Samiiii_96,shojaatian,1
alireigns1011,OfficialToomaj,1
BigMirzaUrban,Khlllill,1
Mehdyarism,OfficialToomaj,1
Elyria2016,mozhganmodaress,1
NeGin315,ali_afrasiab,1
fatmh_pnahy,Mohammadvalineg,1
ata1123581321,Amin_pmi,1
violet85672106,violet85672106,1
AmirForoz,athlete6968,1
TheAdarr,Xman1Simon,1
haj_moharam_shz,zeinab_m62,1
azadypor28136,shqyq83,1
Fucked_judge,SNeschell,1
sara01917449,zendegi_sepide,1
soghandi2,komeilbaronii,1
fazelakbari49,hamideh_71,1
IranLionness,CarlosSimancas,1
Cactus___guy,asy_mehr,1
joooybar,denegarm,1
doodoool_tala,esmaeilion,1
THEE_MARY_,mahdi_hmati,1
ariabzzz,cbaw02,1
diyego011,FaratarazAseman,1
y_mnwchhr,Qu_Vashti,1
Bibaak007,sh_zandvakili,1
yugiixL,Hyyhluver,2
ms_emami,NaderSohrabii,1
aroosakkooky,zeinoo1386,1
Ismail_Khazraee,FardadFarahzad,1
Sadra16,oonparande,1
Paribanoo78,laleh_13245,1
Mohammadreza_72,footmetall,1
Z7311599344820,ghasemipour_re,1
AliAsadi4060740,bano_mah_8,1
Amin_minimal,JimLaFleur10,1
Amir_Jamalifar2,Janatkhah_ir,1
QirmiziIldirim,amin49393619,1
Myrtle320712581,akhondland,1
hamiparvane,truskesadeghi,1
lev0ph3d,Jesuisshams,1
hamidreza1521,Sadena_65,1
AbdRha34127,VATANDOOST54,1
Rabin31957077,IranianForum,1
bazad_pro,mohammad___amin,1
shahdokht81,GreatEGoddess,1
ShahramShabpare,TheBabyMasoud,1
hbspecialst,majhouliat,1
rcliard,aylin_azp,1
negarthegirl,khodebuzz,1
wolf_iliya,OytaElvin,1
negaram_khali_,Javadha616,1
alefvavaav,beehnam,1
shahrbanoo1359,shahrbanoo1359,1
ensiehmosavi,laleh_13245,1
kingEbram830,flockigeharree,1
fatmh_pnahy,M3hd4d,1
pouyafitness,ilashano,1
A___Citizen,bbcpersian,1
mohsen1299,mohsen1299,2
Avaama22e,ehsan__1359,1
hallaj1981,hodhodbikhabar,2
rezazd4,easyA308,1
haj_aqa_nelsoon,Rakbariii,1
HakimiPoor21635,AliAshtari9,1
akramim123,misbah7711,1
astanyslaw87654,colpermin22,1
10ensan01,10ensan01,1
Sadid1212,Bahreer1,1
m_hashemi1234,khanome_ajib,1
Sayda313,laleh_13245,1
mahsaaei,shahriyar_shams,1
saeedf4224,mostafa_jalali1,1
V_Mehdi10,saye_zkr,1
hongkongch,IranianForum,1
mehtipm,amiralihydrii,1
sariiih1400,AS_TOMCAT,1
ppoyan22,GharybEAshna,1
TILBANNNN,sweetsahel,1
mhmmdslmkhoso,Afshanmangsi,1
rashtbary,muhammadytabar,1
ZanoZohal82418,va_ashtari,1
Mini_IceMocha,sarabi_93,1
Ha_miiiim,M_Azmayandeh,1
NskOmid,miladboukani8,1
Rezagoli1996,Charboncarbon,1
Moh87878787,mosbatboy,1
pakana147,SaiedehSaideh59,1
Mahsa_NN,ali1362ali1983,1
zahed213_,criminologist_s,1
RetroMl,RetroMl,3
_Mparadise_,_Mparadise_,6
dariushm,BBCArdalan,1
PureSoul_isback,homayonii,1
Taranzinio,SaamGivrad,1
Iammohamad_st96,unco2877,1
Nargeskhatoon66,smj_s_63,1
ParryHotter_1,calledmhddse,1
Harfehesabe1,ArashkRajabpour,1
agha_rezau,fatimarnnn,1
vidarwarrior,OfficialToomaj,2
amirali_yz,mahsam313,1
iranianjourno,Khani2Mina,1
Par_misss,zey_amzey,1
salimabenner,Nasa_Farsinews,1
e_omid_,fatemeh_smdii,1
hastiirus,smn_azizi,1
sharlotberonteh,Fariba60867811,1
Aar10680952,khorramdellll,1
aintalina,talabeyakuza,1
radmatt,KayhanLondon,1
nabat267873,HAB1364,1
miladhastam7,ManUtd_FA,1
kojakhosro,7day7month7year,1
bahramgour,aliadelvand,1
oneofthemIran,AFIntlBrk,1
VdSaman1988,VdSaman1988,2
Malikshazlatif1,HamzaHaider480,1
RedRook19,Hoomi1370,1
ssoudagar,netvand,1
YasMoghadas1402,RyoBrZkh2,1
___lonelygirlll,PersianGW,1
navidkamran1,siamakfarid,1
zeynabkarimian,Tasian2020,1
BaharPuzzle,sababagherii,1
asarh1398,ilam_98_t,1
golayeatlasi2,HosseinRonaghi,1
couchgard,FardadFarahzad,1
EhsanNabizadeh1,VOCNewsTeam,1
shm93107857,dadban4,1
saur0n__,abdolah_abdi,1
sunsly23,SHAB_SHEKAN23,1
bibimazizy,syedkomaill,1
369MNG,HastiNaroee,1
afson_sa,derakhshi_ali,1
Mamoocham,Mamoocham,1
mmaryyamm22,persiantarzan,1
rezabarzakhi,realbardia,1
neeliche,miracle_BT,1
GlayolAmiri4,OmidKT62,1
gllamgirl,thelastofusss,1
V_F_V__,kord_maryam,1
pls_nerfmammads,LookAtMyMeat1,1
hooman473,ali_ahmadnia,1
sonia_canico,marcu3_aureliu3,1
Rika_Vache,yllmoa,1
hatamgol,dorestani,1
chndlrshlby,thissuserpretty,1
mmiii1378,muhammadytabar,1
erfanhalghehtv,TaheriOfficial,1
MasihMasiha3,Mousavi1355,1
Dariosh2020,s_yas_1,1
Mohamma_aad,santa_mariya__,1
hasti1588624,ferdo30i,1
ham_tnx,babak_et,1
mo92175528,zizinanigooloo,1
HEDIYHE17,Mahii_siah,1
ilashano,Amiretune,1
AtheistCoder,ghorbani48,1
seiedaga,itmightbeAvesta,1
horrenghelabi1,Give_me_dead,1
paymanpjr50253,paymanpjr50253,1
mahdiyh_abedi,fatemeh_sa55852,1
rihannayzZ,khashayar_10,1
MahtajS,rigormo93874843,1
sarbazan,yYh8x5hC6nxh1Wd,2
MatinKazemiii,MhRzVl,1
felorentinom,seedhossein21,1
Halazoon7777,CameronBehzadi,1
tabanejad,heshmatid,1
sedsadr,ebrahimiavval,1
moniruravanipou,BBCArdalan,1
yasminkhoz,Mohaddesi_M,1
FeryTiamo,siamakfarid,1
Beni_ta2,vahid__bahman,1
AfghanVoice16,sohail_alkozai,1
sharkinthepast,moneyjumpin,1
EASD1929,imfaexea,1
M1324g2ch,Marian__rs,1
Zeyaa_7,salomeniche,1
zedfoor77,it_is_caffeine_,1
OfficialToomaj,YeOne_Rhie,1
sfatefi,F1375Sahra,1
Shervinator79,Shervinator79,1
a_m_abbasi6920,taakhertenagh,1
Unshackled1401,NeoRezM,1
hehe_mikh,hehe_mikh,1
Maquia00,wiru_son,2
Iran_Mehr_2016,BabakShekarabi,1
S3TIZ,kheyli_badshans,1
sh_bkzz,Satia_baj,1
BigM0h,IranIntlbrk,1
aghachurchill,SGhasseminejad,1
Vanya61829293,mamadporii,1
pater_free,anaesh_,1
RameenSotude,nooralitoon,1
n_mohammad87,soheiladrvishi,1
paryy_joon,zrhastam,1
MobinSarayloo,sasanianshah,1
abolfazlbalami,maryamk1992,1
aramevahsh38901,mamolipesarak,1
nashenas90,Ryhanehhh,1
iamsabaam,raghsrouya,1
farshidbabaei18,IranianForum,1
mosbatboy,BardiaGarshasbi,1
RoyaeNimeShab,Fatemeh_D12900,1
amniyat113,Masoodsafa313,1
alikg_,tappyfull,1
Hichkas65840920,HiwaTube,1
mohamad_armita1,yazdahoom,1
sudo_help,oaken__shield,1
eastwind91,Amiirhssin,1
Mhsa28_2,_bluelouie_,1
paeez_72,marjankhoda,1
Lou95475544,Nasa_Farsinews,1
YasharMash60564,fresh_sadegh,1
jr_mendez_8_8,golgissoo,1
MRezaMirza2,hashemy_ir,1
realfarid7,PepsyMashang,1
mortezayazdanic,moali6ix,1
abb_abdi,journalist23640,1
Alnur_ir,13javad81,1
Michael_madboy,ishikhaki,1
Fawadwafa44,khirkhwa1299,1
Hasan70187201,NoOne3531,1
melrbbn,atenaa82,1
classymfbish,HODANOOO,1
ZarinfarMehrnaz,HusseinQashqaei,1
yousofazizi23,YazdizadR,1
tachy_bana,ramiaalibrahim,1
Narcissus_mvn,Narcissus_mvn,1
freeman010,visegrad24,1
Mamad_Gomshode,_khalo_Amir,1
_mdmmd_,iiiimaci,1
dkdkdkkd1399,eri_trin,1
nahid_ab98,safora_07992,1
amiralmomenin14,imgolbanou,1
sky_love_iran,sky_love_iran,1
Mohamma95475466,3eyedamir,1
Elhamlajevardi2,love_Hot_Wife,1
poceansblue,coconuuttty,1
neda_andi,Girl_loor,1
abrahim523,ya315madad,1
Mrsnobodyy2,OmidAhm43549636,1
rooobah_naranji,mim_ziz,1
AMIR_KABIR_71,zendegi_sepide,2
hacelberefin,pedram_6666,1
HamidamReza,lsyny72203848,1
kharmagas_UK,thenation,1
Marianapetrona,Marianapetrona,1
Tetissi,im_mohem,1
DrTara05923422,DrTara05923422,3
sph_i,hamshahriii,1
cutelemonjuice,wolfchanlover98,1
mamolipesarak,motahareee12,1
mhmd_zndy,sina_jahaani,1
Erfan__________,Sepehr842168,1
faaaaaaaateme,vasatgara,1
uncle_jimmmy,88Shabnam,1
naghdeandisheh,naghdeandisheh,1
damoon_mh,g__gumball,1
RS_saeed_,maria74rzi,1
Atash313_diba,nasib_diba,1
Tinaaa2048,Veronicasarina,1
Ebne_noah,siamakfarid,1
Abdulla72908041,mobeenkhan1231,1
FuckedIRGC,pasarga02478602,1
Mashtiii4,Golzarfar,1
Dojmann,mamadporii,1
ss2setareh,ss2setareh,1
2Forani,vahidthegreat,1
JavadiNasser,DavariAbdolreza,2
bilgiazer,gunsnrosesgirl3,2
maryan1810,koalayehkhasteh,1
ShayanX0,vahid__bahman,1
Saira_Banokhan,ImJunaidSaleem,1
arghwanarghavan,Noisa989,1
alirezaanjf,Rreyhne,1
Sepehri_Arash,knightpars,1
tanha1358,Grrmanesh,1
jomongsaghafi,EbneHava,1
DR_HANZOW,Legendteller21,1
raouf_raoufi,TaibaZada,1
wildgalatea,wildgalatea,1
2582shahanshahi,JBehieh,1
ash_kannamazi,lstiiwl,1
nftbtct,borhan476029482,1
gol__che,n00yan75,1
h05mmanoo_,Saleh_Corleone,1
psychology49590,AriyaVatanpour,1
samigreen89,Miss___monaliza,1
TJ_____TJ,gol__che,1
IranAzad54321,ggehhry2,3
RezaGholami1354,syjebraily,1
aaangelaaa_765,zizigolo_75,1
raya_noell,CoRa_ZoNN,1
mogharebati,ayyarom,1
Mktrader13,mahsa36428359,1
serotonin_ir,ErfisTweeting,1
shahin_ya_saleh,shahin_ya_saleh,1
nakhjavani,Yavarmoshirfar,1
Nstrn_zk,hamiderod,1
etraab_beauty,angry_wall_,1
revenge2023,siamakfarid,1
Jasmine55568816,hajdogin,1
Mozhgann_,Mozhgann_,1
Hi254r51,tannaz13131313,1
alidsm79,PartisanQ,1
Mohamma66527192,nora83_ir,1
freeman010,Rainmaker1973,1
PhoeBuff,the__jahan,1
545_Tungsten,SAA_IRAN,1
REZAKH__,AliakbarHemati2,1
Alireza_alip0,elahe__saghafi,1
masoume72260096,IranAzad_TV,1
MohajerMr,aidinkiyann,1
LavasaniHossein,HajNooredin,1
SAA_IRAN,pfas47,1
ooctaveeee,MBeygzadeh39865,1
aysan_likemoons,mustafiyam,1
imhiildam,Lena_saremm,1
arash_shojaiann,Moslehi_m_m,1
manooshchisar,Nasa_Farsinews,1
110SeyedAli,bentefateme,1
bluecrow111,Pindo_ir,1
Deltang13833,mr_mokhlesi82,1
BHmgan,khoshgelll,1
ehsmhi,Mamadali2047,1
mhamha9048,Minarashidi63,1
Goftaniha,irbriefing,8
Yarmajzob,alirezakiani2,1
M_ghanbariha,abdolah_abdi,1
KimTeatiti,seokjinoly,1
4regimechange,IranIntlbrk,1
iunknowni4,farnoushnajafii,1
zynab_1978,haabib_khan,1
sariiifff,rezartmin,1
NAHADSHAHI,dkaviani2582,1
Acetaminophenkk,kaafochino,1
Pouria_Kp,ashobshahr,1
Mohamma_aad,zagros1616,1
ali_rici_,a__lfe,1
hassan_moslehi_,irani_engineer,1
itSamar_2000,elchertingoo,1
alro_ir,I_am_a_real_1,1
fresh_sadegh,Raminsayah2,1
MahdiKh17920042,Bhdblo,1
Yasin34433552,elia12420,1
aghel_ir,va_ashtari,1
AfghanVoice16,AfghanVoice16,2
Zanko02,dmoonindaylight,1
IranianForum,IranianForum,1
MTRS147,amiralieftekha8,1
mohaddi90,zhrawx,1
IWiled19,rezaivxx__,1
vidarwarrior,Jazwithy,1
mit1_mitra,Haghaie,2
mohi6efi,OfficialToomaj,1
ChAlirazaAslam1,MrImranPk,1
itisnass,aliz_abt,1
Mosy993,Aliaqo_,1
Mohammad0180s,Neegaaan,1
Me_Unstoppable2,IranIntl,1
ManouchehrFarr,siamakfarid,1
fakkarchitect,pishipishpish,1
hamidrb65,maryamk1992,1
AshkanAghiliii,AlisdarsarZamin,1
BahmanJaduya,TcNeamat,1
WRahimdil,ShahzadBadk,1
Pelak_59,pnh_99,1
BadeMokhalef,s_k_sh,1
tachy_bana,sobhan_70,1
samayyanl1,nishamariyamehr,2
_m0st_,ehsan_soltani,1
ZoharZahra,zaman_zohour,1
cefalu1500,JM_pensylvani,1
Ned_Ned_,mahsaaei,1
M_A_H_D_I2,sabawaay,1
taherenabavi,Nkj3032tAsHaDa0,1
Lena_saremm,DJ_PashmackZzz,1
Salmanamiri96,ranam1998,1
janatan_m_darya,mahdihajipour,1
Soheila_Hamidi_,SimaNoori1,1
Inshooshink,ariro_mar,1
imleonine1,keyhoonii,1
Nowarnosanction,Nowarnosanction,3
the_pietist,the_pietist,1
_nn_ff_ss,_nn_ff_ss,1
KMDDTI,Hakunaa_matatak,1
imlama_1,jwny_ywsf,1
kosollofski,moslem_killer,1
hnonalef,dorostmishebaba,1
SPA_Diode,tomwarren,1
alireza_mrd97,madarzeshikonie,1
Name_is_Ulmo,masoume_61,1
PIROOZ03361555,VakilipourR,1
farahbakhsh__ir,netanyahupersia,1
Cake_berenji,thesheystark,1
mhsh_200,IranianPlateau,1
birturkem,rezanasax,1
cosmosnakhabar,taahdiig,1
Majidqasemi14,__Hana__ne,1
nangarhar123,Etilaatroz,1
stitch_map,HananyaPersian,1
mollah,shararehtalaeii,1
Newbi871,RealPersianGod,1
AnAloneFatemeh,khrshidkhanum,1
Ramin06470,Electrosun2022,1
SirFilixArgosen,zhrawx,1
Spirillum0,miim__tiim,1
ittwilightt,a21pink222,1
george_hemat,FarsNews_Agency,1
SimkeshRashti,SimkeshRashti,1
ahmderozgani,mansoor_malang3,1
sajjism,V_F_V__,1
Ali_nikseresht_,khanzadehreza,1
Javad72313,Mazloom2020,1
HamidAlheydar,va_ashtari,1
AMdersuuzala,TavosHosseinpo1,1
TheLastOfSep,abumohsenpour,1
KhurasaniAria,KhorasanIntl,1
javid_iran1,Gmod_irian,1
pelak33,saBa_1997_,1
the_donnie_d,_M03ta4a,1
Azadehburda,amirreiis,1
newplatonism,smaeel_azari,1
John199vonneumn,cicikhanoom,1
IranianForum,Kurdia_kurd,1
Sari_pishik,Sari_pishik,1
_eemaad_,erfan_121n,1
agha_rashti2,IranianPlateau,1
fonixs34,HananyaPersian,1
Amuprice,_khatrhkhaksar_,1
samira_h,nbighararn,1
arnoldrothstei,BarzinJafartash,1
angryhonest98,mrmo_1993,1
gharibe1010,Alighazizade,1
tanha1358,Haj_mehrdad313,1
lavand46534985,lavand46534985,1
roozshah,MHDR_1,1
manakibros,manakibros,1
roza_artt,pishipishpish,1
Strategist_lady,ilya_soltani,1
Brsoleiman,meftah,1
aliiorg,Parsa_papa,1
Zohreh79244526,mustafamahmoody,1
like_luna96,ChallengerT34,1
mmmmm234500,nawiidkh,1
asghar24237109,AzadaMassoud,1
farokh75596011,hadimehrane1,1
SatanInParadise,indypersian,1
horyeh19212,amirsakhaei03,1
Mohsen19721351,VOAfarsi,1
adidas202462320,seemorgh_anka,1
DrAzar6,oguz24boy,1
iSegaro,ParsisTahlil,1
_Good_dictator_,SamanthaIrani,1
HaniBouraghi,siiiiamak,1
SamanSinaee,Cwgand1,1
mirmiri23,Erfangoftari,1
m0b996,k_maziar,1
SNR9978,Delaram212,1
Nahidmmm,injanebamin,1
veskareh,DavariAbdolreza,1
SanctionedKing,AmirKhaleqi,1
alikeleyy,alikeleyy,1
lyly_brt,nakhjavani,1
At_____n29806,stysh_mhru,1
azadi_abadi_ir,james_bidin,1
Hassle98640260,ya3er_ap,1
arghwanarghavan,D13Mitra,1
S_A_Banoofateme,pouriazeraati,1
mohi_5r,p_ari_a,1
rrezaa2000,OmidSad54824461,1
hossein_sparoo,0xbardia,1
Abolfazl_s_2003,like_some_ofyou,1
Azbornfh,Azbornfh,1
Emiliano7zapata,k_maziar,1
aqayeka,ghalandarrrr,2
yYh8x5hC6nxh1Wd,GreenManToday,1
foadshams,ultra_ehsan,1
hassttiiii,aaaniyta,1
Sealed_Katana,New_Shiekh,1
MadAveSu,KambizGhafouri,1
iranianpappiii3,nazanin7,1
aurorawarker,litleOtaku,1
_callmemarcy,dorsa_ri17,1
MohammadSaam_M,zeinab98ak,1
_Sia_C,JimLaFleur10,1
Pontiff_Salivan,seepx,1
ThisIsDomenico,4m1r2002,1
imHomelandr,razakeshoon,1
_ftm_e,_bardii_,1
joegoldberg8888,NuitBlancheMoi,1
mohana1366,IranIntl,1
navidabedinpoor,RadioZamaneh,1
hbibee___s256,Zahraa2576,1
_mohammad315_ir,sedmedii,1
avay_farvahar,knightAnahita96,1
PhillipJenningz,ahmadjafari100,1
pls_nerfmammads,lolesports,1
RH_PTI,Royal_Blood110,1
BetterCallUnes,Meshkat_30ma,1
Feri_kv,i_mwohix,1
asmr9595amir,Rezashah1975,1
dadashihossein1,hadimehrane1,1
hydrocortizon,Amirreza_2k,1
golestan52,BatManPashmaloo,1
holyhadis,maahlaaghaa,1
nonamenoface57,__valiz__,1
asemaaneh,momentsofence,1
aminsophiamehr,IranIntl,1
zariooh,cosmiclatteme,1
helenahstm,teradiatorist,1
ishahriyar2839,hernameisleman,1
alexpaytonz,Mr_chaychii,1
Parsa_papa,arman40227838,1
thenilufarr,ll1llls3,1
Matildashoonam,VirgoXsr,1
StvFreeiran,PahlaviReza,1
HedayatiBahman,H95347783,1
alasht_Iran,cicikhanoom,1
ha_r_jafari,indypersian,1
Shahab_Affleck,Jordan_2nd,1
hghhaik_,Alighacmian,1
naveedulMustaf1,JamshaidMsandhu,1
zendegi_zibas,havas_paart,1
Matin568uh,cook_nou,1
sadako_2012,AnahidBakhshi,1
GorseMaheKhooni,Farehe1988,1
soroushlini,LotusRashidi,1
Zarkesh5,alidaneshmand_4,1
pforpakalu,shahrak_ekbatan,1
amirl0re,Mrsnobodyy2,1
ahooo3137,Hasti_zahra_m,1
barann_h,s1miiy,1
Iran_Aligned,Iran_Aligned,1
irajzare1,Lopichi_Tanha,1
_BBCHE,_m7h,1
Mohamma14945111,Mahii_siah,1
parsabolor,archiman60,1
cui86gt6,SalgardMahsa,1
zino_128,Alireza__panahi,1
Mandelapolicy,Khamenei_fa,1
QS51207530,HodaKhamosh,1
MahdiNemat,ghazal_shahii,1
Nat0o0r,FarsNews_Agency,1
AHMOO_HASSAN,AHMOO_HASSAN,10
Yebaredige,_Mahdiyar313,1
stung_by_a_bee,stung_by_a_bee,1
TheLayaann,jimiIoops,1
persianpat7777,alirezakiani2,1
kurdistanmom_4,SSR604,1
tkrbci,aliQ4040,1
alisoosool1983,asedmahdiii,1
Rd4Ocg1Tl2wfNU2,Aramoon13,1
Af_Ghani_stan,QNoorzad,1
BigWiseMonkey81,YooriG2,1
amirjunior95,NeshRomir,1
jenabagha,tanha1358,1
fIbZC6AI2j6913,hambastegi,1
_tomorrow_tomo,alooche,1
Haomiia,ak47junkiee,1
KHAT_SHOHADA,Oscar_pilot313,1
Eshgh_zibaast,VakilipourR,1
sam1983t,greentruck9069,1
DavodBehnam,jafarian1964,1
Mmm52182589,cook_nou,1
ShkrShkn,majhouliat,1
Elpasoperdido,iamme_whoami_,1
soheiladrvishi,aysan_likemoons,1
thegarnetmj,Mahilapy,1
TEDY_BN,AminAliakbarian,1
hadimehrane1,AliReza9119,1
rashtmokhtar,iranintlsport,1
tbmehrsaa,erfmns,1
azadi_abadi_ir,CaPiiiiTaN,1
Myrtle320712581,tanha1358,1
__aram__33,mohebi79016014,1
emadnem,sad_offf,1
waiiiitwhat,BoK_SeL,1
the_dude8619,indypersian,1
KambizGhafouri,indypersian,1
3ARBANI,lnqrir,1
TheDoomedKnight,JamesDeanUFO,1
paniafalahti,Aghafariid,1
schachminister,nikoo_hpour,1
BardiaGarshasbi,hahussain,1
imparis901,Ali_lixnan,1
maneli_vjk,Sara_n_z_a,1
sepidefi,Abelluisxavier,1
AmIrh0sinm,Akemii_UwU,1
nosratmasouleh,mahbarzegar,1
kimi_kimi02,Hajhassan316,1
quixoticfighter,DeldadeBeIran,1
saideh9876,vazhe23,1
kmypouriii,parisdailyz,1
Nilakzh1,I_javaremy,1
Mobinashm,Mobinashm,1
reza_siami,antipantork1,1
KavoshLale,adam_hesabi,1
aarifraz08,aarifraz08,2
ZMrtvz,HosseiniRouzbeh,1
1kashef,malekshariati,2
sevgitvkasl,hourIyhoroscope,1
Minou_Banou,Grrmanesh,1
Sahar_ONG,Cheertnevis,1
intsarhabib,simayazaditv,1
heshmatid,SaraMassoumi,1
shirazvaziri,MediaHamasa,1
SurenaPishvaz,PeeVeeSherman,1
i_am_mahdieh_,mmghalandaramm,1
AntiGally,humphry7319,1
jorjyan,alibahaadori,1
YSmdzy,1TVNewsAF,1
ZaddyMayne25,ZaddyMayne25,3
Banafshehviola,taahdiig,1
saniiiii_og,fridaaaaf,1
AliAbdali0096,Angelll71asss,1
Student_Kian7,khoderey,1
zkfarhad,zhr_rstmvndi,1
MiladSa60631123,BehrouzNiko,1
therfnri,mahyahstm,1
Mo_Taghi,Mo_Taghi,1
babadisi,alnoujaba,1
amirali_yz,Kosarmst79,1
mobinaph79,bambimbomm,1
TILBANNNN,Nilphrr,1
yasiyasi42,MoBeygzade,1
Nasrinrose1,siamakfarid,1
pari0685,JustErfanJust,1
rodarro1,MrezaAskari1,1
gingersaidsth,_Cinemagraph_,1
Shimo0917176585,melodi7083,1
ahmad_pr00,Moritizar,1
Sfdreamingirl,tiznegar,1
qe234x,Javidovsky,1
HamidamReza,Alireza_master1,1
makasmaei,Nasa_Farsinews,1
Amadeus6201791,Amadeus6201791,2
ididnotsaythatt,Nikootiinn,1
Mohamma44508051,hematqolizadeh,1
MajidDeljou,Miesamsh,1
abrahim523,ehsan7875526036,1
AbglooA,ttarzann25,1
mim6i6,Fariba60867811,1
Raanakari,borobabaah,1
BELOVEDIRAAAAN,RotterNet,1
muchadoaboutB,ario__007,1
Texas13_,alirezakiani2,1
yeganafg,AFIntlBrk,1
yasmin_alef,uo0sef,1
Blue_Leily,Maaadi80,1
TheDearHeart,muhammadytabar,1
sepidesepiiiid,szhdi,1
SadatyAmyr,farhad_fathi_ir,1
YekIraani,cicikhanoom,1
KabulAf25699366,TOLOnews,1
seyede_mousavi,Sh_MJalili,1
yaser424349,AFIntlBrk,1
VAHIDH55949679,BParnian1,1
GolsanamM,miladnikarman,1
samnamastan1,khokhlakof,1
Sahar946067,ThisDamnLifeee,1
Maya_Kvn,Rzkhm11133,1
mostafaa1860,azma1990,1
EzGuran,Gunesh_Turk,1
EbneHava,fara_nir,1
aliomid_6726,fatemeh_smdii,1
Fabio_ignazio,porzady,1
santana_ma82,qazsharetweets,1
missAFG1972,tamimasey,1
weirdoarmi,_thisismelii,1
hmalekn,OfficialToomaj,1
sasiii966721221,biii_bhr,1
Arash800239481,k_maziar,1
nav11dd,BELOVEDIRAAAAN,2
Edisonz77,poarinio,1
elhmnazari,elhmnazari,1
LaLasayeh,HOMA27091565,1
pegiii_,arman55278,1
mariyan_n,fatisaaad,1
mhdse34567,IranianPlateau,1
conscious_sou,Khamenei_fa,1
lawaashak3301,baahaaraar,1
dq_gql,maybeeevirgo,1
mohsenreyhani01,HSajwanization,1
Urbanero_,hnasiriishere,1
Cake_berenji,mustbenonsense,1
AtefeM123935,yousofazizi23,1
mhnajmi64,NaderSohrabiii,1
1401wlf,NeoRezM,1
moh_heidari,james_bidin,4
tkrbci,E2022H1,1
AbdeeKalantari,yanisvaroufakis,1
milaniabbas,StanfordISP,1
Farin_az,rooobah_naranji,1
Polychromossss,ariro_mar,1
UncleCactoos,Fahimeh25433992,1
sadre3azam,B_taraj,1
yasmangoolaa,Mmlseul,1
Jalilrasoule110,narsistwt,1
DranJamh4264,thePhoenix85361,1
Kimkiminkpoper,Kimkiminkpoper,1
kocholo83,commisser44,1
hajimohebi,LydaRad,1
Khatibi18356142,Amirabdolahian,1
mhr_arya,komeyl,1
homayoninjast,Peterparker1871,1
NimaMor29429639,Iliaaaa6,1
MYTTT,IranIntlbrk,1
bilgiazer,fasc1nate,1
goleparpariran,mamadporii,1
daryaqqqq,ftima_rz,1
zigorat333,Curvy_pedia69,1
fa313m,richtigfrau,1
AMIRZAD__,kimiasha_,1
theniiikzzz,NTheBiatch,1
sonofamigerato,urfavhossein,1
sharagim_zand,IsraelPersian,1
monadchannel,dokan_studio,1
Voicetehrann,indypersian,1
HamidamReza,Khamenei_fa,1
FarhadGolestan,borhaneghate_m,2
domanlii,clown_priest,1
DokhtareMard0m,gorbegashang,1
iimYasiinn,asy_mehr,1
MIRZA313ALIREZA,hedary_mar81436,1
malihedodangi,MinaSahebi,1
SiamakAlia14647,zendegi_sepide,1
MRYH777,fardin_pjr001,1
iiiimaci,rezaivxx__,1
joker_r71,alirezakiani2,1
Mohammadho36868,pegiii_,1
Whitebirdofr,Zizi_naz62,1
